id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,grade_norm,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,Carbon (C)_min,Carbon (C)_max,Carbon (C)_mid,Manganese (Mn)_min,Manganese (Mn)_max,Manganese (Mn)_mid,Silicon (Si)_min,Silicon (Si)_max,Silicon (Si)_mid,Sulfur (S)_min,Sulfur (S)_max,Sulfur (S)_mid,Phosphorus (P)_min,Phosphorus (P)_max,Phosphorus (P)_mid,Tensile strength (Rm)_min,Tensile strength (Rm)_max,Tensile strength (Rm)_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,Yield strength (Re or Rp0.2)_mid,missing_ref,cluster,pca1,pca2
a93f68cd-c7b1-4d70-921d-d6334d7da15c,,,GA80/80,Galvannealed (+ZF/+GA),,,Coils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,-3.338095629999197,-2.315654189756488
a6e9a377-5687-4edf-83a5-291af9a1d8a5,DX54D,,ZF095,Galvannealed (+ZF/+GA),,,Sheets,0.97,1.05,7.0,10.0,,,,,,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-1.9512161710539178,0.06520859407362438
d9bdd024-3ff6-442d-8147-15265942757b,DX54D,,ZF105,Galvannealed (+ZF/+GA),,,Sheets,0.97,1.05,7.0,10.0,,,,,,,,,,,,,,dx54d,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,0.06,0.06,0.06,0.35,0.35,0.35,,,,0.025,0.025,0.025,0.06,0.06,0.06,270.0,350.0,310.0,220.0,220.0,220.0,False,2,-1.9512161710539178,0.06520859407362438
b821eb9a-5f16-4339-86e9-787ceab5cb2b,DX51D,,ZF090,Galvannealed (+ZF/+GA),,,Sheets,1.2,1.3,7.0,10.0,,,,,,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3618911987052802,2.0224700324873806
eeadf33e-dd7d-4384-acc3-435f26826c13,DX51D,,ZF095,Galvannealed (+ZF/+GA),,,Sheets,1.2,1.3,7.0,10.0,,,,,,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3612744290708993,2.022426130893427
fc80a1d1-44b2-4757-afd0-30be45e59af0,CR380LA,,,,,,,2.3,2.3,,,,,,,,,,,,,,,,cr380la,CR380LA,,,Automotive specification,≤0.12,0.70-1.40,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,450-580 MPa,≥380 MPa,≥23%,,,,,,Standard Specifications,Cold rolled high strength low alloy,HSLA Steel,,,0.12,0.12,0.12,0.7,1.4,1.0499999999999998,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,450.0,580.0,515.0,380.0,380.0,380.0,False,4,0.9077481659751507,-0.993044481701751
59a4f452-167b-4893-afef-62205a823ade,DC04,,,Slightly Oiled,,Oiled (O),Coils,1.73,1.8,20.0,25.0,,,,,,,,,,,,,,dc04,DC04,,,EN 10130:2006,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤210 MPa,≥38%,,,,,,Standard Specifications,Extra deep drawing,Cold Rolled Steel,,,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.03,0.03,0.03,0.03,0.03,0.03,270.0,350.0,310.0,210.0,210.0,210.0,False,2,-1.6754657264791135,-0.46140725701763874
d0a90019-8dba-4281-bf19-07884317e2c4,S600MC,,,Oiled,,,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,s600mc,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.9,1.9,1.9,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,650.0,820.0,735.0,600.0,600.0,600.0,False,1,2.619043769650723,-0.42158631709689054
b2fa598e-1498-4de5-aa67-539d814f5ad1,S355MC,,,Oiled,,,,4.35,4.65,,1520.0,,,,,25000.0,,,610.0,610.0,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1947637020367456,-0.9893803317726875
131578c4-8d9a-4617-98bb-5e92897b6e2b,S460,,,,,Oiled (O),,22.0,25.0,,1520.0,,,,,25000.0,,610.0,,,,,570.0,710.0,s460,S460,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,540-720 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,0.2,0.2,0.2,1.0,1.7,1.35,0.5,0.5,0.5,0.025,0.025,0.025,0.03,0.03,0.03,540.0,720.0,630.0,460.0,460.0,460.0,False,4,1.8071761102105814,-0.2454217153178985
6d31af44-ddbe-4dcf-8c21-943a8b296358,DX51D,,ZF105,Galvannealed (+ZF/+GA),,,Sheets,1.2,1.3,7.0,10.0,,,,,,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.3612744290708993,2.022426130893427
6bc6f3f2-8fb2-4e5a-b2dc-95ef579ae6fb,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Chemically passivated (C),Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.4235953680883044,0.5861412299755957
c17fd062-2be1-47b2-ae19-1eb98c17badb,S355MC,,,Hot Rolled,,Pickled and Oiled,Coils,1.7,1.9,,,,,,,,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1478176797201065,-0.9725442052037321
df704dd7-6104-441f-82c8-7513c080e190,S355MC,,,Hot Rolled,,Pickled and Oiled,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1478176797201065,-0.9725442052037321
b02b9cb9-e27d-4b85-9d17-22d5c5f87416,S315MC,,,Hot Rolled,,Pickled and Oiled,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,s315mc,S315MC,,,EN 10149-2:2013,≤0.12,≤1.40,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,390-510 MPa,≥315 MPa,≥24%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.4,1.4,1.4,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,390.0,510.0,450.0,315.0,315.0,315.0,False,4,0.8808778808686691,-1.0640172884154004
a25cd392-c57c-48d2-90c6-985a2ee4b831,S275JR,,,Hot Rolled,,Pickled and Oiled,Coils,1.5,1.5,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,s275jr,S275JR,,,EN 10025-2:2019,≤0.21,≤1.50,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,410-560 MPa,≥275 MPa,≥23%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.21,0.21,0.21,1.5,1.5,1.5,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,410.0,560.0,485.0,275.0,275.0,275.0,False,4,0.935629492990725,-0.1067412915615895
3c805faf-d666-44d9-b07a-07b9f8197915,S500MC,,,,,Oiled (O),,22.0,25.0,,1520.0,,,,,25000.0,,610.0,,,,,570.0,710.0,s500mc,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,550.0,700.0,625.0,500.0,500.0,500.0,False,1,1.9808734149215885,-0.7223207291315469
c4aa5885-0b99-4fc6-bc5e-f77e55a19b36,S355JR,,,,,Oiled (O),,22.0,25.0,,1520.0,,,,,25000.0,,610.0,,,,,570.0,710.0,s355jr,S355JR,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.758841601755786,-0.08919052120342087
ff74c084-487f-4cdb-892d-8d62901b935d,S380MC,,,oiled,,,Coils,,,,1520.0,,,,,25000.0,,610.0,,,,,,,s380mc,S380MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,450-590 MPa,≥380 MPa,≥21%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,450.0,590.0,520.0,380.0,380.0,380.0,False,4,1.2496780199040487,-0.8911430631043039
aafdee84-7b34-40d0-bda0-1f1ac409258b,S460,,,,,O,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,570.0,710.0,s460,S460,,,EN 10025-3:2019,≤0.20,1.00-1.70,≤0.50,≤0.025,≤0.030,≤0.30,≤0.50,≤0.10,,,,,,,,,,540-720 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,High strength structural steel,High Strength Steel,,,0.2,0.2,0.2,1.0,1.7,1.35,0.5,0.5,0.5,0.025,0.025,0.025,0.03,0.03,0.03,540.0,720.0,630.0,460.0,460.0,460.0,False,4,1.773985454714923,-0.2351179883171335
e51f4d51-a202-4923-8241-0c3aa2984709,HC260LA,,,Cold Rolled (+CR),"Conventional surface, normal (Am)",Oiled (O),Coils,2.5,2.5,1242.0,,,,,20.0,,,,,,,,,,hc260la,HC260LA,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥29%,,,,,,Standard Specifications,Automotive high strength low alloy,HSLA Steel,,,0.1,0.1,0.1,0.4,0.8,0.6000000000000001,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,350.0,450.0,400.0,260.0,260.0,260.0,False,4,-0.1531631069492122,-1.19037893654501
ac846c9f-9e64-46ed-8554-9bec7d3bd076,S500MC,,,,,O,Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,570.0,710.0,s500mc,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.7,1.7,1.7,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,550.0,700.0,625.0,500.0,500.0,500.0,False,1,1.9476827594259298,-0.7120170021307819
051758b5-f714-4bb4-b535-575cb63ac085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,-3.1740664812132438,-2.5507326550489067
3f5e6441-4ec3-4f3a-ae4e-fa6c3622e6a8,S355MC,,,,,,Coils,,,1650.0,1650.0,,,,27000.0,28000.0,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1358940973192138,-1.033201065422759
dc5f767e-bae2-4777-942f-25fcf101ccc3,S355MC,,,,,,Sheets,6.0,6.0,1550.0,1550.0,7170.0,7170.0,,65000.0,65000.0,,,,,,,,,s355mc,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,0.12,0.12,0.12,1.5,1.5,1.5,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,430.0,550.0,490.0,355.0,355.0,355.0,False,4,1.1613624319911455,-1.0467674003063772
e6c8bda4-bc54-421b-b07e-ca238196a773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,-3.1740664812132438,-2.5507326550489067
314be464-4d5d-4414-b61b-866ec86f72ae,DD12,,,Hot Rolled,,,Coils,1.3,1.3,600.0,1520.0,,,,,25000.0,610.0,610.0,,,,,270.0,,dd12,DD12,,,EN 10111:2008,≤0.10,≤0.45,,≤0.035,≤0.035,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Drawing quality steel,Cold Rolled Steel,,,0.1,0.1,0.1,0.45,0.45,0.45,,,,0.035,0.035,0.035,0.035,0.035,0.035,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.33728550807056,-0.10129904907093774
8b87f62b-2ea7-4f41-8997-374112936b0d,DD13,,,Hot Rolled,,,Coils,1.3,1.3,600.0,1520.0,,,,,25000.0,610.0,610.0,,,,,270.0,,dd13,DD13,,,EN 10111:2008,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤280 MPa,≥38%,,,,,,Standard Specifications,Deep drawing quality,Cold Rolled Steel,,,0.08,0.08,0.08,0.4,0.4,0.4,,,,0.03,0.03,0.03,0.03,0.03,0.03,270.0,350.0,310.0,280.0,280.0,280.0,False,2,-1.4693264486007989,-0.3843032214452031
02f5037e-c66e-485e-860a-e26abd7a84c6,S700MC,,,Oiled,,Oiled (O),Coils,2.0,2.0,1500.0,1500.0,,,,,25000.0,610.0,610.0,,,,,,,s700mc,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,2.1,2.1,2.1,0.6,0.6,0.6,0.015,0.015,0.015,0.025,0.025,0.025,750.0,950.0,850.0,700.0,700.0,700.0,False,1,3.4633140992869005,-0.2903659285327374
74afe9b8-0f73-4cad-a08c-471d95211a6e,S235,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,s235,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5647748897195377,-0.3897001188272563
5d1a8a3e-82f8-4d62-8327-59d69475e038,S235,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,s235,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5647748897195377,-0.3897001188272563
9f3ec57a-62a4-4254-9642-02796bf98def,S355,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,s355,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.785721155613594,-0.09059855356802804
09feb63e-16f8-4cb0-a405-3cb0ed18fb03,S355,,,,,,Plates,14.0,14.0,2000.0,2000.0,6000.0,6000.0,,75000.0,75000.0,,,,,,,,,s355,S355,,,EN 10025-2:2019,≤0.24,≤1.60,≤0.55,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,470-630 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,0.24,0.24,0.24,1.6,1.6,1.6,0.55,0.55,0.55,0.035,0.035,0.035,0.035,0.035,0.035,470.0,630.0,550.0,355.0,355.0,355.0,False,4,1.785721155613594,-0.09059855356802804
a2ad7cab-075e-4515-9ecc-fbff20abce74,S600MC,,,Untreated (+U),,Without surface treatment (U),Coils,7.5,8.1,1210.0,1210.0,,,,100000.0,100000.0,760.0,760.0,,1980.0,,,,,s600mc,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,0.12,0.12,0.12,1.9,1.9,1.9,0.5,0.5,0.5,0.015,0.015,0.015,0.025,0.025,0.025,650.0,820.0,735.0,600.0,600.0,600.0,False,1,2.581419311217977,-0.3930024581630203
49d973b7-ff5e-4c5c-abef-eefda09edb85,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Chemically passivated (C),Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.4235953680883044,0.5861412299755957
ee22b2f0-e7ed-4a5e-ad53-8fda934ede08,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Phosphated and chemically passivated (PC),Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.4235953680883044,0.5861412299755957
16406759-f46f-4428-8e38-ab14c2ff84a4,DC01,,ZE25/25,Electro-Galvanized (+ZE),Conventional surface (A),Dry,Coils,0.4,0.4,,,,,,20000.0,24000.0,,,,,,,,,dc01,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,280.0,280.0,280.0,False,2,-1.4235953680883044,0.5861412299755957
ac863d68-74f7-4638-8eca-0f6a9d870a84,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Oiled (O),Coils,0.7,0.7,,,,,,24000.0,24000.0,,,,,,,,,dx51d,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.12,0.12,0.12,270.0,500.0,385.0,350.0,350.0,350.0,False,2,-1.4796011221955687,2.2350648904017887
2ce4c4ed-be30-4d29-9fab-7cf5b41b2c05,42CrMoS4,,,Quenched and Tempered (+QT),,,Round Bars,135.0,135.0,135.0,135.0,5200.0,5400.0,,54000.0,54000.0,,,,,,,,,42crmos4,42CrMoS4,,,EN 10083-3:2006,0.38-0.45,0.60-0.90,≤0.40,0.020-0.040,≤0.025,0.90-1.20,,0.15-0.30,,,,,,,,,,1100-1300 MPa,≥900 MPa,≥10%,,32-39 HRC,,,,Standard Specifications,Free machining quenched and tempered steel,Alloy Steel,,,0.38,0.45,0.41500000000000004,0.6,0.9,0.75,0.4,0.4,0.4,0.02,0.04,0.03,0.025,0.025,0.025,1100.0,1300.0,1200.0,900.0,900.0,900.0,False,1,4.1310577659386665,1.70910171810221
c02ac938-a3f5-4c69-a2db-375afa85f548,DD11,,,Oiled,,,Slit Coils,,,,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,,,dd11,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,0.12,0.12,0.12,0.6,0.6,0.6,,,,0.045,0.045,0.045,0.045,0.045,0.045,270.0,410.0,340.0,380.0,380.0,380.0,False,2,-0.9145767314616273,0.4890900604650283
5950b14f-1946-4a02-9467-7ebbbf57c059,S700MC,,,,,Oiled (O),,,,1520.0,1520.0,,,,25000.0,25000.0,610.0,610.0,,,,,,,s700mc,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,0.12,0.12,0.12,2.1,2.1,2.1,0.6,0.6,0.6,0.015,0.015,0.015,0.025,0.025,0.025,750.0,950.0,850.0,700.0,700.0,700.0,False,1,3.4708258055606858,-0.35479411618433704
2a8234dc-6c22-4bd5-8227-d5d95e0ee35f,S235JR,,,Oiled,,,Slit Coils,,,,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,,,s235jr,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,0.17,0.17,0.17,1.4,1.4,1.4,0.4,0.4,0.4,0.035,0.035,0.035,0.035,0.035,0.035,360.0,510.0,435.0,235.0,235.0,235.0,False,4,0.5626659697911043,-0.3311443140750502
